lead_id,attitude,language,text
1c4f389a-53d9-4c8a-b4f7-7954b4053ebd,disengaged,tr,Web sitesini ziyaret etti ancak kısa süreli kaldı. Geri dönüş yapmadı ve süreçte herhangi bir ilgi belirtmedi. Takip için bekleniyor.
1cf3a8ad-24b9-4420-a87e-8fd1640174b6,disengaged,tr,"Son chat görüşmesinde, ilgilenen bir geri dönüş almadı ve mesajları yanıtsız bıraktı. Siteyi ziyaret süresi oldukça kısıtlıydı. Devam eden iletişimde bir güncelleme bekleniyor."
d5aa5934-4930-464e-8c9d-f7b2ea2cd3a3,positive_engagement,tr,"Lead, e-ticaret çözümlerimizle ilgili olarak sohbet sırasında birkaç soruda bulundu ve daha fazla bilgi almak için bir demo talep etti. Siteyi ziyaret etme süresi ortalama olduğu için konuyla ilgili ilgi ve merakını gösterdi."
1b4da2e7-9a43-4f75-b5ad-ff0ec1edbf17,disengaged,mix,"Lead ile yapılan son iletişim soğuk geçti ve geri dönüş alamadım. Demo için bir zaman belirlemekte tereddüt ediyor gibi görünüyor, fiyatlandırma konusuna da pek ilgi göstermedi. Takip etmeye devam edeceğim ama şu an için durumu net değil."
2b742281-ef6f-49ad-8a44-b3a21c60b945,positive_engagement,mix,"Lead, demo için oldukça istekli görünüyor ve pricing hakkında birkaç soru sordu. E-postayı açmış olması, ilgisini sürdürdüğünü gösteriyor. Gelecek hafta için bir follow-up planlayarak daha fazla bilgi verebilirim."
67bc9f1f-53c0-49be-96f9-1d549f0a8717,positive_engagement,tr,E-posta açıldıktan sonra lead ile kısa bir telefon görüşmesi yaptım. İlgisini çeken bazı sorular sordu ve ürünümüz hakkında daha fazla bilgi almak için bir demo talep etti. Gelecek hafta için uygun bir tarih belirlemeye çalışacağız.
46c2bad4-ea26-4507-9378-c488e0c1dd11,disengaged,en,"The recent interaction showed minimal engagement, with only a brief click on the email link. There has been no follow-up response or further interest indicated."
25b8e642-c1f1-4e49-8557-71d2c78adada,disengaged,tr,"Lead ile yapılan son iletişim, genel olarak isteksiz bir ton taşıyordu. Sorulara yanıt vermekte zorlandı ve ilgisini çekebilecek içeriklere dönüş yapmadı. İlerleyen günlerde tekrar iletişim kurmayı denemek uygun olabilir."
1de92462-5b3f-401e-b84f-935bb92898f9,objection,mix,"Lead ile yaptığımız görüşmede, pricing konusunda bazı endişeleri olduğunu belirtti. Ayrıca, demo talep etti ama henüz kesin bir zaman vermedi. Takip için uygun bir zaman belirlememiz gerektiğini düşünüyorum."
cb28ce2a-61b5-4a41-aa99-b593c7d2ed81,disengaged,mix,"Lead ile birkaç kez iletişim kurmaya çalıştım, ancak geri dönüş alamadım. Son zamanlarda siteyi ziyaret etti ama ilgisi görünmüyor. Follow-up için alternatif yollar düşünüyorum."
bb74420f-81a3-40de-8d5c-fa5899b7daba,positive_engagement,tr,"Lead, son e-postayı açtıktan sonra ürün hakkında daha fazla bilgi almak istediğini belirtti ve bir demo talep etti. Ayrıca, belirli özelliklerle ilgili bazı sorular sordu."
eecf3981-028f-4a83-9801-afa36545a53c,objection,en,"The recent conversation indicated some concerns regarding pricing and the overall value proposition. The engagement remains open, but the lead expressed hesitation about proceeding at this time. Follow-up is necessary to address these points."
cad6cccb-88a4-49bf-b4a0-9ec37e8a176c,positive_engagement,en,The individual expressed genuine interest during our recent exchange and asked several insightful questions about the offerings. They also mentioned wanting to schedule a follow-up demo to explore options further.
5f3d729d-de5a-4056-843e-42d23c973b65,disengaged,tr,"Lead ile gerçekleştirdiğim son iletişimde, birkaç soru yöneltmeme rağmen yanıt alamadım. İlgisinin az olduğunu düşündürüyor. Takip etmek için bir süre bekleyeceğim."
144807db-2895-4002-b52e-3eda79c22395,disengaged,mix,"Lead ile son iletişimde net bir geri dönüş alamadım, ilgisi oldukça düşük görünüyor. Siteyi ziyaret etmesine rağmen, henüz bir 'follow-up' ayarlamadık ve 'demo' talep etmedi. İlgilendiği alan Marketing Management olsa da, şu aşamada sıcak bir etkileşim kurmakta zorlanıyoruz."
1eb0358a-62e8-4fcb-bd7a-1d8189ebfa21,disengaged,en,"The lead opened the email but did not respond or engage further. Website visit duration was brief, indicating limited interest at this time. Follow-up might be necessary to gauge further interest."
d78841e2-ac17-4986-aaab-ad2796c2a4e6,positive_engagement,mix,"Chat üzerinden yapılan etkileşim oldukça verimli geçti. Lead, ürün hakkında detaylı sorular sordu ve özellikle demo talep etti. Follow-up için uygun zamanlarını paylaşmayı kabul etti, böylece ilerleyebiliriz."
1b1e6ec3-1f21-41e0-a3e9-3ee3aa2b6415,objection,en,"The conversation was cautious, with some questions raised about pricing and the implementation timeline. The lead seemed interested but expressed concerns about the overall value in relation to their needs. Further engagement may be needed to address these points."
80182a5a-1a04-49db-acc7-0a3bbea6b88b,objection,tr,"Lead, ürünün fiyatlandırması ve sunduğu içerik ile ilgili bazı sorular sordu. Ayrıca, mevcut zamanlamanın kendisi için uygun olup olmadığını değerlendirdiğini belirtti. E-postayı açıp incelemesi, ilgisini devam ettirdiğini gösteriyor."
46921843-bfc8-443d-96f8-18495891aef6,disengaged,tr,"Son görüşme sırasında konuştuk ama yanıt alamadım. Siteyi ziyaret süresi oldukça kısa oldu, ilgi düzeyinin düşük olduğu anlaşılıyor. İlerleyen günlerde tekrar iletişim kurmayı deneyebilirim."
b2c0f21b-97b3-4d4e-ad9c-9af95f2654f3,positive_engagement,tr,"Lead, finans yönetimi konusunda birkaç soru sordu ve olası bir demo için ilgi gösterdi. Siteyi ziyaret ettikten sonra, ürünün nasıl işlediğiyle ilgili daha fazla bilgi almak istediğini belirtti. Takip edilmesi gereken bir fırsat var gibi görünüyor."
c311a2fd-e180-411d-8eb6-b80f6a8c7c05,neutral,mix,"Web sitesini ziyaret etti ve Supply Chain Management hakkında bilgi aldı. Ziyaret süresi kısa olsa da, içerikle ilgilendiği anlaşılıyor. Takip için uygun bir zaman belirlemek faydalı olabilir."
be27249b-9677-4397-8158-f795d95fbfd8,disengaged,mix,"Lead, son e-postanın ardından herhangi bir geri dönüş yapmadı ve önceki etkileşimlerden farklı olarak ilgisiz görünüyor. Recent unsubscribed activity göz önünde bulundurulduğunda, follow-up yapılması gerektiği düşünülüyor. Site ziyaret süresi ortalama olsa da, mevcut durumda ilerleme sağlamak zor görünüyor."
2b25a3e9-72a7-43e5-8c54-7e8405cc0ed3,neutral,mix,"Lead, Google üzerinden geldi. Yapılan chat görüşmesinde ilgilendiği konular net olarak belirtilmedi. Ziyaret süresi düşük, takip edilmesi gereken bir durum söz konusu. İlgili pricing ve demo bilgilerini paylaşmak için bir follow-up planlanabilir."
68171565-0979-44e9-ac27-992bcca38aa8,neutral,tr,"Emaili açtı ve içeriği inceledi, ancak siteye girişi oldukça kısa sürdü. İlgilendiği konuları anlamak için takip etmeye devam edeceğim."
adc01aa8-ee1b-4fc2-9cc7-bf29117241b0,disengaged,tr,Lead'in geri dönüşü oldukça düşük. Geçmişteki iletişimlere yanıt vermedi ve siteyi de kısa süreli ziyaret etti. İlgisini artırmak için ek bilgi göndermeyi değerlendireceğim.
01502bf8-d062-4a90-9119-15597dc4a950,positive_engagement,mix,"Lead, chat sırasında birkaç soru sordu ve hizmetlerimiz hakkında daha fazla bilgi almak istedi. Ayrıca, bir demo talep etti ve pricing konusunda netleştirmeler istedi. Takip için uygun bir zaman belirlemek için dönüş yapacağım."
63ebde80-a465-4cdc-ab5a-5e880a7138b0,disengaged,mix,"Lead ile yapılan son iletişimde herhangi bir geri dönüş alınamadı. Siteyi uzun süre ziyaret etmiş, ancak demo ya da pricing hakkında daha fazla bilgi talep etmedi. Takip için uygun bir zaman belirlemek zor görünüyor."
0298b9a5-fedb-408b-a284-2d357583600f,neutral,tr,"Web sitesi üzerinden alınan bilgiye göre, ziyaret süresi ortalama seviyede gerçekleşmiş. Uzmanlık alanı hakkında herhangi bir bilgi bulunmamakta. Gelecek iletişimde daha fazla bilgi edinmek için bir takip yapılması önerilir."
73413bd6-e089-4b8f-9359-ad5825101790,neutral,tr,"Lead, finans yönetimi alanında bilgi arayışında ve Google üzerinden ulaştı. Son iletişim girişimleri sonuçsuz kalmış olsa da, web sitesinde uzun süre kaldığı gözlemlendi. Gelecek iletişim denemeleri planlanmalı."
42976847-bdd7-4472-8c0a-5d4489fd20fb,disengaged,tr,"Yapılan chat görüşmesinde, lead’in sorularına yanıt verildi; ancak genel olarak ilgisi düşük ve geri dönüş yapma isteği görünmüyor. Site ziyaret süresi de oldukça kısa kaldı."
d76f5ba7-b432-43b5-8dda-aad9fded162e,disengaged,mix,"Lead, son e-postayı açtı fakat herhangi bir geri dönüş yapmadı. Site ziyaret süresi çok düşük, bu nedenle ilgisini çekmek için farklı bir yaklaşım denemek gerekebilir. Follow-up için uygun zamanı belirlemek önemli."
cd4c2dd2-0bf1-475a-a0ed-09ffd030dcb7,positive_engagement,mix,"Lead ile gerçekleştirdiğimiz chat conversation sırasında çok sayıda soru sordu ve platformumuz hakkında derinlemesine bilgi almak istedi. Takip için bir demo ayarlamak istediğini belirtti, ayrıca pricing konusunda da daha fazla detay talep etti. Görüşmenin genelinde oldukça ilgili ve bilgiye aç bir tutum sergiledi."
8bfdab74-6fe6-4288-8baa-a4223216ec5b,positive_engagement,tr,"Yapılan e-posta sonrası biri takip isteğinde bulundu ve bazı sorular sordu. İlgi duyduğu konular üzerinde daha fazla bilgi almak istediğini belirtti, demo talep etti."
6998487c-062f-4844-967b-4a632b6878d3,positive_engagement,tr,"E-posta sonrası yapılan görüşmede, lead ürünle ilgili merak ettiğini belirtti ve daha fazla bilgi almak için bir demo talep etti. Ayrıca, Business Administration alanında nasıl fayda sağlayabileceğine dair birkaç soru sordu."
a56dc332-499f-4145-ae65-79d9ca8a5fd9,neutral,en,"The lead visited the website briefly, indicating potential interest. No specific expertise or profession was mentioned during the interaction. Follow-up may be useful to gauge further interest."
4cc6f35b-bba3-4e7a-90fa-a2a1764a10bb,neutral,tr,"Lead, gönderilen e-postayı açtı ve web sitemizde yüksek süre geçirdi. Operations Management alanında bilgi edinmekle ilgilendiği anlaşılıyor. Takip etmekte fayda var."
2b5fb07b-5930-4e1f-a1f6-21f8a333ee2c,disengaged,mix,"Web sitesini kısa süre ziyaret etti, ancak ardından herhangi bir geri dönüş olmadı. Follow-up için bir süre beklemeyi planlıyorum, pricing hakkında daha fazla bilgi vermek için iletişim kurmam gerekebilir."
2bfbd79b-c942-4c0f-bed9-704ccf4f4c8e,neutral,tr,"Lead, Google üzerinden siteyi ziyaret etti ancak kısa süreli bir etkileşim sağladı. Şu anda ulaşılamıyor, dolayısıyla takip gerekecek. Uzmanlık alanı hakkında bilgi yok."
81d95e57-ace1-4cd5-be03-282bc72ffd1e,neutral,tr,"Lead, Google üzerinden siteyi ziyaret ederek form doldurdu ve kayda geçti. Uzmanlık alanı hakkında herhangi bir bilgi paylaşmadı ve siteyi ziyaret süresi oldukça kısa oldu. Takip etmek için uygun bir zaman belirlemek gerekebilir."
d23140e8-765b-4a84-9719-35574580cd57,neutral,en,"The lead accessed the website through direct traffic and spent a medium amount of time exploring the hospitality management section. Follow-up attempts were unsuccessful, as the lead was unreachable. Further engagement strategies may be needed."
b12f165c-f720-46d7-afbc-5ac794cec646,disengaged,mix,"Chat üzerinden yapılan son konuşma oldukça kısa geçti, geri dönüş sağlamadı. Pricing hakkında ek bilgi talep etmemişti ve follow-up için bir tarih belirlemedik. Durumunu izlemeye devam edeceğim."
08424302-ffe0-4c2d-be4f-d099f75a3eb5,positive_engagement,tr,E-posta yanıtı için ilgi gösterdi ve birkaç soru sordu. Ürünle ilgili daha fazla bilgi almak için bir demo talep etti; bu konuda hızlı bir şekilde dönüş yapmayı planlıyorum.
1c104d9a-49f9-4daf-a133-15c73efedbd3,positive_engagement,tr,"E-posta üzerinden yapılan son etkileşimde, lead'in konuya ilgi gösterdiği ve bazı sorular sorduğu gözlemlendi. Ayrıca, demo talep etme niyetini belirtti, bu nedenle bir takip planlamak faydalı olacaktır."
2e314eed-ab56-4594-b12f-2402b355eca6,disengaged,mix,"Lead ile yaptığım son iletişimde olumlu bir yanıt alamadım; e-postalara geri dönüş yapmıyor ve telefonla ulaşmakta zorlandım. Siteyi ziyaret etme süresi orta düzeyde olsa da, şu an için daha fazla ilerleme kaydedemiyoruz. Follow-up yapılması gerektiğini değerlendiriyorum."
cf302bc1-ca65-40d3-a354-a7166f68e6e9,neutral,en,"The lead showed interest in IT project management, spending a considerable amount of time on the site. Follow-up may be beneficial to explore their needs further. Direct traffic was the source of engagement."
e210e543-584e-42a1-a5ed-7011ced14ef8,disengaged,tr,"Lead ile yapılan son iletişimde yanıt alınamadı ve e-posta iletisi kayboldu. Siteye yapılan ziyaret oldukça kısa sürdü, ilgi seviyesinin düşük olduğu anlaşılıyor. Geri dönüş bekleniyor."
95ba6ee3-ebfa-4e88-be00-059e87ec079b,neutral,en,"The lead visited the site through direct traffic and has expertise in finance management. However, they remain unreachable at this time, and their overall site engagement was low."
1450cd7f-806e-4bad-be80-652a6022218b,objection,tr,"İlk e-posta görüşmesinde, hizmetin fiyatı ve uygulanabilirliği hakkında bazı endişelerini dile getirdi. Ayrıca, geçiş sürecinin zorlukları konusunda da temkinli bir yaklaşım sergiledi. Yanıt vermesi için ek bilgi ve örnekler göndermeyi planlıyorum."
90e1a6ea-7c76-436c-8a0a-01c632c99343,disengaged,tr,"E-posta adresi geçersiz olduğu için geri dönüş alamadım, ayrıca son ziyaret süresi oldukça kısa. İlgisini çekip çekmediğini takip etmekteyim."
48834d26-b7d1-46c6-be16-a27e14f9ff33,neutral,tr,E-posta üzerinden gönderilen bağlantıyı tıkladı fakat sitede fazla vakit geçirmedi. İlgilendiği konular hakkında daha fazla bilgi sağlamak için takip edilmesi önerildi.
068d0803-43ba-45bb-9d32-21d8ec3bebba,objection,en,"The interaction revealed some hesitance regarding the pricing and content offerings. The lead expressed concerns about whether the service would fit their needs, but they are still considering options after engaging with the email."
5c9a62e5-9d75-4088-ac5a-a5f5e0a1a35d,disengaged,tr,"Lead, e-postayı açtı ancak yanıt vermedi. Siteyi geçiştiren bir süreyle ziyaret etti, ilgisini çekmediği izlenimi var. Daha fazla iletişim için beklemede kalmak gerekiyor."
a1ab0aaa-505e-48dc-9be1-5df466c3f14a,disengaged,tr,"Son e-postayı açtı ancak dönüş yapmadı. Olası ihtiyaçlarıyla ilgili daha fazla bilgi almayı umuyordum, ama şu an için iletişimi sıcak tutmak zor görünüyor."
2d09fce2-eab7-4d6a-b668-eb739cfc5d2d,disengaged,tr,"Lead, gönderdiğim e-postayı açtı ancak herhangi bir yanıt ya da geri dönüş sağlamadı. Siteyi uzun süre ziyaret etmesine rağmen, ilgisini çekebilecek bir etkileşim oluşturmadı. Gözlemlenen mesafe devam ediyor."
0921ad51-b2bc-4abb-bb66-e9357b16c306,positive_engagement,en,"The interaction was productive, with the lead expressing genuine interest in our offerings related to Operations Management. They asked several insightful questions and requested a follow-up demo to explore our solutions further."
1a95a0ed-5b9b-46d4-8b2c-aff31756523c,objection,tr,E-posta ile yapılan iletişimde belirli konuda bazı tereddütleri olduğu anlaşıldı; fiyatlandırma ve içerik hakkında daha fazla bilgi talep etti. Teklifin nasıl bir katkı sağlayacağına dair netlik sağlanması gerektiğini vurguladı.
6402d606-839e-4fbd-b1c1-b50a433814c1,positive_engagement,mix,"Lead, web sitemizi ziyaret ettikten sonra e-postamızla ilgili birkaç soru sordu ve demo talep etti. Ayrıca pricing konusunda daha fazla bilgi almak istediğini belirtti. Gelecek günlerde bir follow-up yaparak ihtiyaçlarını daha iyi anlamayı planlıyorum."
